Fra,Til,KWH 60 Forbruk
11.09.2019 01:00,11.09.2019 02:00,"0,44"
11.09.2019 02:00,11.09.2019 03:00,"0,427"
11.09.2019 03:00,11.09.2019 04:00,"0,422"
11.09.2019 04:00,11.09.2019 05:00,"0,188"
11.09.2019 05:00,11.09.2019 06:00,"0,369"
11.09.2019 06:00,11.09.2019 07:00,"0,455"
11.09.2019 07:00,11.09.2019 08:00,"1,973"
11.09.2019 08:00,11.09.2019 09:00,"0,178"
11.09.2019 09:00,11.09.2019 10:00,"0,191"
11.09.2019 10:00,11.09.2019 11:00,"0,322"
11.09.2019 11:00,11.09.2019 12:00,"2,096"
11.09.2019 12:00,11.09.2019 13:00,"2,187"
11.09.2019 13:00,11.09.2019 14:00,"2,168"
11.09.2019 14:00,11.09.2019 15:00,"0,654"
11.09.2019 15:00,11.09.2019 16:00,"0,264"
11.09.2019 16:00,11.09.2019 17:00,"0,278"
11.09.2019 17:00,11.09.2019 18:00,"0,267"
11.09.2019 18:00,11.09.2019 19:00,"1,662"
11.09.2019 19:00,11.09.2019 20:00,"1,396"
11.09.2019 20:00,11.09.2019 21:00,"0,35"
11.09.2019 21:00,11.09.2019 22:00,"0,468"
11.09.2019 22:00,11.09.2019 23:00,"0,388"
11.09.2019 23:00,12.09.2019 00:00,"0,366"
12.09.2019 00:00,12.09.2019 01:00,"0,165"
12.09.2019 01:00,12.09.2019 02:00,"0,326"
12.09.2019 02:00,12.09.2019 03:00,"0,129"
12.09.2019 03:00,12.09.2019 04:00,"0,306"
12.09.2019 04:00,12.09.2019 05:00,"0,308"
12.09.2019 05:00,12.09.2019 06:00,"0,13"
12.09.2019 06:00,12.09.2019 07:00,"0,296"
12.09.2019 07:00,12.09.2019 08:00,"0,13"
12.09.2019 08:00,12.09.2019 09:00,"0,734"
12.09.2019 09:00,12.09.2019 10:00,"1,17"
12.09.2019 10:00,12.09.2019 11:00,"2,088"
12.09.2019 11:00,12.09.2019 12:00,"2,064"
12.09.2019 12:00,12.09.2019 13:00,"2,053"
12.09.2019 13:00,12.09.2019 14:00,"1,35"
12.09.2019 14:00,12.09.2019 15:00,"0,345"
12.09.2019 15:00,12.09.2019 16:00,"0,295"
12.09.2019 16:00,12.09.2019 17:00,"0,314"
12.09.2019 17:00,12.09.2019 18:00,"1,293"
12.09.2019 18:00,12.09.2019 19:00,"0,268"
12.09.2019 19:00,12.09.2019 20:00,"1,556"
12.09.2019 20:00,12.09.2019 21:00,"0,802"
12.09.2019 21:00,12.09.2019 22:00,"0,399"
12.09.2019 22:00,12.09.2019 23:00,"0,374"
12.09.2019 23:00,13.09.2019 00:00,"2,246"
13.09.2019 00:00,13.09.2019 01:00,"2,31"
13.09.2019 01:00,13.09.2019 02:00,"1,663"
13.09.2019 02:00,13.09.2019 03:00,"0,37"
13.09.2019 03:00,13.09.2019 04:00,"0,377"
13.09.2019 04:00,13.09.2019 05:00,"0,318"
13.09.2019 05:00,13.09.2019 06:00,"0,195"
13.09.2019 06:00,13.09.2019 07:00,"0,398"
13.09.2019 07:00,13.09.2019 08:00,"0,171"
13.09.2019 08:00,13.09.2019 09:00,"0,383"
13.09.2019 09:00,13.09.2019 10:00,"0,426"
13.09.2019 10:00,13.09.2019 11:00,"0,202"
13.09.2019 11:00,13.09.2019 12:00,"0,369"
13.09.2019 12:00,13.09.2019 13:00,"0,39"
13.09.2019 13:00,13.09.2019 14:00,"0,426"
13.09.2019 14:00,13.09.2019 15:00,"0,404"
13.09.2019 15:00,13.09.2019 16:00,"0,374"
13.09.2019 16:00,13.09.2019 17:00,"0,194"
13.09.2019 17:00,13.09.2019 18:00,"0,376"
13.09.2019 18:00,13.09.2019 19:00,"0,213"
13.09.2019 19:00,13.09.2019 20:00,"1,582"
13.09.2019 20:00,13.09.2019 21:00,"4,063"
13.09.2019 21:00,13.09.2019 22:00,"3,983"
13.09.2019 22:00,13.09.2019 23:00,"1,541"
13.09.2019 23:00,14.09.2019 00:00,"2,271"
14.09.2019 00:00,14.09.2019 01:00,"1,666"
14.09.2019 01:00,14.09.2019 02:00,"1,71"
14.09.2019 02:00,14.09.2019 03:00,"1,5"
14.09.2019 03:00,14.09.2019 04:00,"0,591"
14.09.2019 04:00,14.09.2019 05:00,"0,478"
14.09.2019 05:00,14.09.2019 06:00,"0,411"
14.09.2019 06:00,14.09.2019 07:00,"0,287"
14.09.2019 07:00,14.09.2019 08:00,"0,379"
14.09.2019 08:00,14.09.2019 09:00,"0,448"
14.09.2019 09:00,14.09.2019 10:00,"0,346"
14.09.2019 10:00,14.09.2019 11:00,"0,365"
14.09.2019 11:00,14.09.2019 12:00,"0,418"
14.09.2019 12:00,14.09.2019 13:00,"0,549"
14.09.2019 13:00,14.09.2019 14:00,"0,259"
14.09.2019 14:00,14.09.2019 15:00,"1,651"
14.09.2019 15:00,14.09.2019 16:00,"0,835"
14.09.2019 16:00,14.09.2019 17:00,"0,624"
14.09.2019 17:00,14.09.2019 18:00,"0,869"
14.09.2019 18:00,14.09.2019 19:00,"0,553"
14.09.2019 19:00,14.09.2019 20:00,"2,785"
14.09.2019 20:00,14.09.2019 21:00,"2,1"
14.09.2019 21:00,14.09.2019 22:00,"1,683"
14.09.2019 22:00,14.09.2019 23:00,"1,657"
14.09.2019 23:00,15.09.2019 00:00,"0,785"
15.09.2019 00:00,15.09.2019 01:00,"0,46"
15.09.2019 01:00,15.09.2019 02:00,"0,277"
15.09.2019 02:00,15.09.2019 03:00,"0,465"
15.09.2019 03:00,15.09.2019 04:00,"0,461"
15.09.2019 04:00,15.09.2019 05:00,"0,437"
15.09.2019 05:00,15.09.2019 06:00,"0,2"
15.09.2019 06:00,15.09.2019 07:00,"0,325"
15.09.2019 07:00,15.09.2019 08:00,"0,312"
15.09.2019 08:00,15.09.2019 09:00,"0,153"
15.09.2019 09:00,15.09.2019 10:00,"0,328"
15.09.2019 10:00,15.09.2019 11:00,"0,318"
15.09.2019 11:00,15.09.2019 12:00,"0,399"
15.09.2019 12:00,15.09.2019 13:00,"0,197"
15.09.2019 13:00,15.09.2019 14:00,"0,375"
15.09.2019 14:00,15.09.2019 15:00,"0,444"
15.09.2019 15:00,15.09.2019 16:00,"0,492"
15.09.2019 16:00,15.09.2019 17:00,"1,331"
15.09.2019 17:00,15.09.2019 18:00,"2,22"
15.09.2019 18:00,15.09.2019 19:00,"3,729"
15.09.2019 19:00,15.09.2019 20:00,"3,083"
15.09.2019 20:00,15.09.2019 21:00,"1,712"
15.09.2019 21:00,15.09.2019 22:00,"0,573"
15.09.2019 22:00,15.09.2019 23:00,"0,4"
15.09.2019 23:00,16.09.2019 00:00,"2,97"
